# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20250913182420
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
aoml/1901514/profiles/R1901514_507.nc,20250912072413,1.627,44.637,I,846,AO,20250913010026
aoml/1901814/profiles/R1901814_329.nc,20250901171213,5.718,-40.153,A,854,AO,20250911100107
aoml/1901814/profiles/R1901814_330.nc,20250911084741,6.673,-39.428,A,854,AO,20250911100107
aoml/1901820/profiles/R1901820_346.nc,20250831142026,5.451,-37.817,A,854,AO,20250910090114
aoml/1901820/profiles/R1901820_347.nc,20250910064556,4.819,-37.654,A,854,AO,20250910090114
aoml/1901821/profiles/D1901821_000.nc,20160626101150,-4.030,-15.838,A,854,AO,20250911150637
aoml/1901821/profiles/D1901821_001.nc,20160626205734,-4.031,-15.821,A,854,AO,20250911150637
aoml/1901821/profiles/D1901821_002.nc,20160627202340,-3.994,-15.780,A,854,AO,20250911150637
aoml/1901821/profiles/D1901821_003.nc,20160628200632,-3.957,-15.740,A,854,AO,20250911150637
aoml/1901821/profiles/D1901821_004.nc,20160629195644,-3.908,-15.717,A,854,AO,20250911150637
aoml/1901821/profiles/D1901821_005.nc,20160709190358,-2.866,-15.502,A,854,AO,20250911150638
aoml/1901821/profiles/D1901821_006.nc,20160719182212,-2.353,-14.858,A,854,AO,20250911150638
aoml/1901821/profiles/D1901821_007.nc,20160729173318,-3.002,-14.019,A,854,AO,20250911150638
aoml/1901821/profiles/D1901821_008.nc,20160808162903,-3.299,-13.575,A,854,AO,20250911150638
aoml/1901821/profiles/D1901821_009.nc,20160818153412,-3.151,-13.438,A,854,AO,20250911150638
aoml/1901821/profiles/D1901821_010.nc,20160828144248,-3.116,-13.363,A,854,AO,20250911150638
aoml/1901821/profiles/D1901821_011.nc,20160907135619,-2.844,-13.543,A,854,AO,20250911150638
aoml/1901821/profiles/D1901821_012.nc,20160917130022,-2.861,-13.739,A,854,AO,20250911150638
aoml/1901827/profiles/R1901827_326.nc,20250830020945,-43.871,22.649,I,854,AO,20250908190138
aoml/1901827/profiles/R1901827_327.nc,20250908175848,-44.802,22.341,I,854,AO,20250908190138
aoml/1901839/profiles/R1901839_325.nc,20250902224758,-17.061,75.934,I,853,AO,20250913020117
aoml/1901839/profiles/R1901839_326.nc,20250912224706,-17.036,75.710,I,853,AO,20250913020118
aoml/1901843/profiles/R1901843_324.nc,20250830154656,-15.755,58.009,I,853,AO,20250909170220
aoml/1901843/profiles/R1901843_325.nc,20250909151517,-15.897,57.829,I,853,AO,20250909170222
aoml/1902025/profiles/R1902025_324.nc,20250903122132,-2.888,43.588,I,853,AO,20250913153120
aoml/1902025/profiles/R1902025_325.nc,20250913120605,-2.656,45.008,I,853,AO,20250913153121
aoml/1902029/profiles/R1902029_323.nc,20250829232507,-44.563,65.956,I,853,AO,20250909020122
aoml/1902029/profiles/R1902029_324.nc,20250909000747,-44.905,65.385,I,853,AO,20250909020124
aoml/1902031/profiles/R1902031_323.nc,20250830120814,-39.713,44.036,I,853,AO,20250909140120
aoml/1902031/profiles/R1902031_324.nc,20250909113548,-39.637,46.420,I,853,AO,20250909140121
aoml/1902033/profiles/R1902033_323.nc,20250831092253,-50.618,-135.960,P,853,AO,20250910110113
aoml/1902033/profiles/R1902033_324.nc,20250910094420,-50.794,-135.179,P,853,AO,20250910110115
aoml/1902035/profiles/R1902035_323.nc,20250830162324,-29.822,69.909,I,853,AO,20250909170224
aoml/1902035/profiles/R1902035_324.nc,20250909152750,-29.816,69.716,I,853,AO,20250909170226
aoml/1902037/profiles/R1902037_245.nc,20250829144639,-51.970,93.220,I,853,AO,20250908140153
aoml/1902037/profiles/R1902037_246.nc,20250908125530,-51.823,92.567,I,853,AO,20250908140155
aoml/1902038/profiles/R1902038_245.nc,20250901082150,-25.389,53.355,I,853,AO,20250911090127
aoml/1902038/profiles/R1902038_246.nc,20250911062945,-25.518,53.528,I,853,AO,20250911090129
aoml/1902040/profiles/R1902040_254.nc,20250831234213,-34.238,33.854,I,853,AO,20250911020148
aoml/1902040/profiles/R1902040_255.nc,20250910235132,-34.156,33.349,I,853,AO,20250911020149
aoml/1902043/profiles/R1902043_245.nc,20250901162629,-34.878,40.394,I,853,AO,20250911170253
aoml/1902043/profiles/R1902043_246.nc,20250911142722,-34.739,40.394,I,853,AO,20250911170254
aoml/1902045/profiles/R1902045_245.nc,20250829151511,-56.447,127.255,I,853,AO,20250908190141
aoml/1902045/profiles/R1902045_246.nc,20250908131715,-56.774,128.674,I,853,AO,20250908190142
aoml/1902046/profiles/R1902046_245.nc,20250830234716,-42.522,71.021,I,853,AO,20250910000126
aoml/1902046/profiles/R1902046_246.nc,20250909213122,-40.930,69.179,I,853,AO,20250910000127
aoml/1902048/profiles/R1902048_245.nc,20250902015633,-34.296,99.797,I,853,AO,20250912020146
aoml/1902048/profiles/R1902048_246.nc,20250911234025,-34.496,99.407,I,853,AO,20250912020147
aoml/1902049/profiles/R1902049_190.nc,20250902120952,-30.011,111.644,I,853,AO,20250912090137
aoml/1902049/profiles/R1902049_191.nc,20250912070906,-29.778,112.104,I,853,AO,20250912090138
aoml/1902050/profiles/R1902050_190.nc,20250901043909,-16.865,104.490,I,853,AO,20250911020152
aoml/1902050/profiles/R1902050_191.nc,20250910235246,-16.882,104.545,I,853,AO,20250911020153
aoml/1902051/profiles/R1902051_190.nc,20250903151511,-17.644,94.676,I,853,AO,20250913120117
aoml/1902051/profiles/R1902051_191.nc,20250913104308,-17.570,94.347,I,853,AO,20250913120118
aoml/1902052/profiles/R1902052_189.nc,20250829192304,-15.400,91.929,I,853,AO,20250908190157
aoml/1902052/profiles/R1902052_190.nc,20250908145644,-15.380,92.394,I,853,AO,20250908190158
aoml/1902053/profiles/R1902053_190.nc,20250902114256,-13.367,90.683,I,853,AO,20250912090139
aoml/1902053/profiles/R1902053_191.nc,20250912064151,-13.134,90.188,I,853,AO,20250912090140
aoml/1902054/profiles/R1902054_190.nc,20250903160845,-13.801,99.200,I,853,AO,20250913140136
aoml/1902054/profiles/R1902054_191.nc,20250913112716,-13.650,99.097,I,853,AO,20250913140137
aoml/1902055/profiles/R1902055_189.nc,20250901173111,-18.003,104.782,I,853,AO,20250911170259
aoml/1902055/profiles/R1902055_190.nc,20250911152702,-18.270,104.859,I,853,AO,20250911170300
aoml/1902069/profiles/R1902069_327.nc,20250830164311,-20.662,10.393,A,854,AO,20250909100113
aoml/1902069/profiles/R1902069_328.nc,20250909090119,-20.559,10.342,A,854,AO,20250909100113
aoml/1902072/profiles/R1902072_290.nc,20250829213352,2.194,-37.526,A,854,AO,20250908223641
aoml/1902072/profiles/R1902072_291.nc,20250908200652,2.587,-36.794,A,854,AO,20250908223643
aoml/1902181/profiles/R1902181_290.nc,20250901185118,2.996,-24.450,A,854,AO,20250911190128
aoml/1902181/profiles/R1902181_291.nc,20250911170655,2.861,-24.474,A,854,AO,20250911190130
aoml/1902182/profiles/R1902182_275.nc,20250829062426,-15.654,4.394,A,854,AO,20250908070136
aoml/1902182/profiles/R1902182_276.nc,20250908044617,-15.577,4.823,A,854,AO,20250908070138
aoml/1902185/profiles/R1902185_275.nc,20250831235921,-11.607,-31.538,A,854,AO,20250911000111
aoml/1902185/profiles/R1902185_276.nc,20250910215939,-11.930,-31.802,A,854,AO,20250911000112
aoml/1902190/profiles/R1902190_269.nc,20250907180614,0.423,47.373,I,863,AO,20250907183118
aoml/1902191/profiles/R1902191_269.nc,20250906183901,-13.557,51.930,I,863,AO,20250906193107
aoml/1902194/profiles/R1902194_267.nc,20250906195316,0.619,70.990,I,863,AO,20250906223143
aoml/1902195/profiles/R1902195_256.nc,20250909174934,9.076,-166.381,P,863,AO,20250909190143
aoml/1902196/profiles/R1902196_264.nc,20250908165104,-4.261,66.955,I,863,AO,20250908190139
aoml/1902198/profiles/R1902198_264.nc,20250911175722,5.400,84.211,I,863,AO,20250911190127
aoml/1902204/profiles/R1902204_275.nc,20250829141214,-23.584,9.400,A,854,AO,20250908140142
aoml/1902204/profiles/R1902204_276.nc,20250908124743,-23.736,9.560,A,854,AO,20250908140144
aoml/1902206/profiles/R1902206_276.nc,20250830194029,-14.357,-10.744,A,854,AO,20250909190146
aoml/1902206/profiles/R1902206_277.nc,20250909175413,-14.401,-10.861,A,854,AO,20250909190147
aoml/1902211/profiles/R1902211_278.nc,20250902114301,-8.716,-28.058,A,854,AO,20250912100126
aoml/1902211/profiles/R1902211_279.nc,20250912084448,-8.701,-28.391,A,854,AO,20250912100129
aoml/1902216/profiles/R1902216_322.nc,20250902104815,-59.182,118.702,I,854,AO,20250912140118
aoml/1902216/profiles/R1902216_323.nc,20250912121837,-58.712,117.539,I,854,AO,20250912140120
aoml/1902220/profiles/R1902220_294.nc,20250831183914,-27.310,-7.337,A,854,AO,20250909223300
aoml/1902220/profiles/R1902220_295.nc,20250909203832,-27.127,-7.354,A,854,AO,20250909223302
aoml/1902223/profiles/R1902223_239.nc,20250830151030,-60.469,119.426,I,854,AO,20250909140130
aoml/1902223/profiles/R1902223_240.nc,20250909122757,-60.726,119.971,I,854,AO,20250909140132
aoml/1902224/profiles/R1902224_239.nc,20250831043648,-58.961,-167.007,P,854,AO,20250910030113
aoml/1902224/profiles/R1902224_240.nc,20250910020422,-58.937,-167.090,P,854,AO,20250910030113
aoml/1902227/profiles/R1902227_218.nc,20250827211751,-39.872,-6.753,A,854,AO,20250906190047
aoml/1902227/profiles/R1902227_219.nc,20250906180939,-39.970,-6.522,A,854,AO,20250906190048
aoml/1902250/profiles/R1902250_189.nc,20250828135304,-18.932,65.845,I,853,AO,20250907110128
aoml/1902250/profiles/R1902250_190.nc,20250907091426,-18.913,66.492,I,853,AO,20250907110129
aoml/1902251/profiles/R1902251_189.nc,20250830160117,-21.153,54.973,I,853,AO,20250909140133
aoml/1902251/profiles/R1902251_190.nc,20250909112648,-21.085,54.890,I,853,AO,20250909140134
aoml/1902252/profiles/R1902252_189.nc,20250829170447,-25.979,76.403,I,853,AO,20250908140156
aoml/1902252/profiles/R1902252_190.nc,20250908120926,-25.866,76.458,I,853,AO,20250908140157
aoml/1902253/profiles/R1902253_189.nc,20250829134711,-21.871,74.939,I,853,AO,20250908110121
aoml/1902253/profiles/R1902253_190.nc,20250908091008,-21.912,74.943,I,853,AO,20250908110122
aoml/1902254/profiles/R1902254_189.nc,20250830072932,-26.738,57.522,I,853,AO,20250909040123
aoml/1902254/profiles/R1902254_190.nc,20250909024455,-27.106,57.655,I,853,AO,20250909040124
aoml/1902257/profiles/R1902257_188.nc,20250828094756,-32.550,60.464,I,853,AO,20250907090139
aoml/1902257/profiles/R1902257_189.nc,20250907072808,-32.345,60.481,I,853,AO,20250907090140
aoml/1902258/profiles/R1902258_189.nc,20250901133553,-28.178,61.783,I,853,AO,20250911100115
aoml/1902258/profiles/R1902258_190.nc,20250911085305,-28.138,61.799,I,853,AO,20250911100116
aoml/1902259/profiles/R1902259_189.nc,20250903200134,-34.221,52.404,I,853,AO,20250913170143
aoml/1902259/profiles/R1902259_190.nc,20250913145947,-34.462,52.014,I,853,AO,20250913170144
aoml/1902260/profiles/R1902260_188.nc,20250827221334,-61.111,128.895,I,853,AO,20250906190049
aoml/1902260/profiles/R1902260_189.nc,20250906173045,-61.096,131.095,I,853,AO,20250906190050
aoml/1902263/profiles/R1902263_188.nc,20250830013408,-59.087,-117.727,P,853,AO,20250908223653
aoml/1902263/profiles/R1902263_189.nc,20250908205948,-59.580,-118.742,P,853,AO,20250908223654
aoml/1902264/profiles/R1902264_188.nc,20250831131241,-43.015,97.498,I,853,AO,20250910100135
aoml/1902264/profiles/R1902264_189.nc,20250910083839,-42.721,97.821,I,853,AO,20250910100136
aoml/1902268/profiles/R1902268_095.nc,20250903130702,-24.438,56.436,I,862,AO,20250913140121
aoml/1902268/profiles/R1902268_095D.nc,20250824132509,-24.473,56.239,I,862,AO,20250913140120
aoml/1902268/profiles/R1902268_096.nc,20250913112548,-24.456,56.540,I,862,AO,20250913140123
aoml/1902268/profiles/R1902268_096D.nc,20250903132733,-24.440,56.432,I,862,AO,20250913140122
aoml/1902271/profiles/R1902271_190.nc,20250912162919,2.675,-93.248,P,863,AO,20250912170206
aoml/1902275/profiles/R1902275_186.nc,20250829093143,-38.056,1.993,A,854,AO,20250908090136
aoml/1902275/profiles/R1902275_187.nc,20250908063857,-38.504,1.724,A,854,AO,20250908090138
aoml/1902276/profiles/R1902276_186.nc,20250901051903,-33.085,39.382,I,854,AO,20250911030112
aoml/1902276/profiles/R1902276_187.nc,20250911022242,-32.431,38.841,I,854,AO,20250911030113
aoml/1902277/profiles/R1902277_186.nc,20250901175006,-29.773,-5.919,A,854,AO,20250911170303
aoml/1902277/profiles/R1902277_187.nc,20250911150228,-30.306,-6.516,A,854,AO,20250911170304
aoml/1902278/profiles/R1902278_186.nc,20250828135428,-31.394,-28.859,A,854,AO,20250907120125
aoml/1902278/profiles/R1902278_187.nc,20250907105413,-31.775,-29.241,A,854,AO,20250907120126
aoml/1902279/profiles/R1902279_186.nc,20250901060956,-27.454,-8.518,A,854,AO,20250911040131
aoml/1902279/profiles/R1902279_187.nc,20250911032356,-27.137,-8.402,A,854,AO,20250911040132
aoml/1902280/profiles/R1902280_186.nc,20250902180455,-38.532,-4.918,A,854,AO,20250912170212
aoml/1902280/profiles/R1902280_187.nc,20250912142930,-38.502,-4.554,A,854,AO,20250912170213
aoml/1902281/profiles/R1902281_176.nc,20250831104044,-52.798,109.192,I,854,AO,20250910090133
aoml/1902281/profiles/R1902281_177.nc,20250910075755,-52.468,109.191,I,854,AO,20250910090134
aoml/1902283/profiles/R1902283_141.nc,20250908075135,6.630,-99.496,P,863,AO,20250908090145
aoml/1902286/profiles/R1902286_041.nc,20250911125647,3.292,63.224,I,869,AO,20250911140211
aoml/1902287/profiles/R1902287_041.nc,20250906203351,-0.182,68.927,I,869,AO,20250906223208
aoml/1902288/profiles/R1902288_041.nc,20250908070715,-2.074,73.874,I,869,AO,20250908090148
aoml/1902291/profiles/R1902291_042.nc,20250909082414,-0.315,93.019,I,869,AO,20250909090124
aoml/1902293/profiles/R1902293_170.nc,20250902021828,-43.850,49.465,I,854,AO,20250912020156
aoml/1902293/profiles/R1902293_171.nc,20250911233522,-43.806,50.241,I,854,AO,20250912020157
aoml/1902294/profiles/R1902294_175.nc,20250831021304,-58.388,56.318,I,854,AO,20250910000141
aoml/1902294/profiles/R1902294_176.nc,20250909231408,-58.572,57.028,I,854,AO,20250910000142
aoml/1902296/profiles/R1902296_176.nc,20250830200119,-51.722,79.275,I,854,AO,20250909190157
aoml/1902296/profiles/R1902296_177.nc,20250909164416,-51.072,78.937,I,854,AO,20250909190158
aoml/1902297/profiles/R1902297_170.nc,20250901060810,-46.425,113.075,I,854,AO,20250911040137
aoml/1902297/profiles/R1902297_171.nc,20250911030812,-47.006,112.940,I,854,AO,20250911040138
aoml/1902299/profiles/R1902299_174.nc,20250830233752,25.048,-54.046,A,854,AO,20250909223326
aoml/1902299/profiles/R1902299_175.nc,20250909203338,25.092,-53.311,A,854,AO,20250909223327
aoml/1902300/profiles/R1902300_174.nc,20250903125630,21.898,-42.355,A,854,AO,20250913110122
aoml/1902300/profiles/R1902300_175.nc,20250913100644,22.034,-42.309,A,854,AO,20250913110123
aoml/1902302/profiles/R1902302_171.nc,20250830061020,21.190,-33.938,A,854,AO,20250909040129
aoml/1902302/profiles/R1902302_172.nc,20250909032237,21.567,-34.071,A,854,AO,20250909040130
aoml/1902305/profiles/R1902305_139.nc,20250829222748,3.928,-30.157,A,854,AO,20250908223658
aoml/1902305/profiles/R1902305_140.nc,20250908194822,4.108,-30.841,A,854,AO,20250908223659
aoml/1902306/profiles/R1902306_125.nc,20250831103724,-32.389,52.647,I,854,AO,20250910090139
aoml/1902306/profiles/R1902306_126.nc,20250910074531,-32.763,53.269,I,854,AO,20250910090140
aoml/1902310/profiles/R1902310_125.nc,20250902121710,-32.857,40.721,I,854,AO,20250912110139
aoml/1902310/profiles/R1902310_126.nc,20250912093056,-33.364,40.833,I,854,AO,20250912110140
aoml/1902312/profiles/R1902312_137.nc,20250831075304,25.057,-49.217,A,854,AO,20250910070138
aoml/1902312/profiles/R1902312_138.nc,20250910045825,25.639,-49.726,A,854,AO,20250910070139
aoml/1902313/profiles/R1902313_137.nc,20250901025008,20.436,-61.404,A,854,AO,20250911020157
aoml/1902313/profiles/R1902313_138.nc,20250910235733,20.654,-61.399,A,854,AO,20250911020158
aoml/1902318/profiles/R1902318_137.nc,20250827233132,16.814,-30.428,A,854,AO,20250906223159
aoml/1902318/profiles/R1902318_138.nc,20250906201705,16.676,-30.419,A,854,AO,20250906223200
aoml/1902319/profiles/R1902319_137.nc,20250831010648,20.560,-43.306,A,854,AO,20250910000151
aoml/1902319/profiles/R1902319_138.nc,20250909221136,20.564,-42.819,A,854,AO,20250910000153
aoml/1902322/profiles/R1902322_137.nc,20250828133726,17.223,-40.193,A,854,AO,20250907140134
aoml/1902322/profiles/R1902322_138.nc,20250907103603,17.360,-40.068,A,854,AO,20250907140135
aoml/1902324/profiles/R1902324_137.nc,20250903114805,31.257,-54.055,A,854,AO,20250913100123
aoml/1902324/profiles/R1902324_138.nc,20250913085151,31.317,-54.473,A,854,AO,20250913100124
aoml/1902325/profiles/R1902325_139D.nc,20250816144810,25.229,-60.466,A,874,AO,20250907100132
aoml/1902325/profiles/R1902325_140D.nc,20250827115526,25.176,-60.219,A,874,AO,20250907100132
aoml/1902326/profiles/R1902326_138.nc,20250830200800,-2.836,-21.474,A,854,AO,20250909190208
aoml/1902326/profiles/R1902326_139.nc,20250909171620,-2.692,-21.851,A,854,AO,20250909190210
aoml/1902362/profiles/R1902362_061.nc,20250831155839,24.404,-64.712,A,862,AO,20250910170218
aoml/1902362/profiles/R1902362_061D.nc,20250821183157,24.447,-64.559,A,862,AO,20250910170217
aoml/1902362/profiles/R1902362_062.nc,20250910132431,24.289,-64.887,A,862,AO,20250910170220
aoml/1902362/profiles/R1902362_062D.nc,20250831161709,24.405,-64.713,A,862,AO,20250910170220
aoml/1902363/profiles/R1902363_061.nc,20250830171200,24.585,-70.882,A,862,AO,20250909170215
aoml/1902363/profiles/R1902363_061D.nc,20250820205044,24.229,-70.579,A,862,AO,20250909170214
aoml/1902363/profiles/R1902363_062.nc,20250909135359,23.882,-70.668,A,862,AO,20250909170217
aoml/1902363/profiles/R1902363_062D.nc,20250830172740,24.588,-70.883,A,862,AO,20250909170217
aoml/1902365/profiles/R1902365_061.nc,20250902163309,24.869,-62.832,A,862,AO,20250912170138
aoml/1902365/profiles/R1902365_061D.nc,20250823175747,24.769,-62.445,A,862,AO,20250912170137
aoml/1902365/profiles/R1902365_062.nc,20250912152135,24.720,-63.070,A,862,AO,20250912170140
aoml/1902365/profiles/R1902365_062D.nc,20250902165115,24.870,-62.831,A,862,AO,20250912170140
aoml/1902366/profiles/R1902366_061.nc,20250901205014,24.205,-67.515,A,862,AO,20250911223126
aoml/1902366/profiles/R1902366_061D.nc,20250822231435,24.455,-67.702,A,862,AO,20250911223125
aoml/1902366/profiles/R1902366_062.nc,20250911191932,24.257,-67.555,A,862,AO,20250911223128
aoml/1902366/profiles/R1902366_062D.nc,20250901211000,24.206,-67.515,A,862,AO,20250911223128
aoml/1902367/profiles/R1902367_021.nc,20250830161743,3.619,91.019,I,886,AO,20250909223249
aoml/1902367/profiles/R1902367_022.nc,20250909201045,3.910,91.036,I,886,AO,20250909223250
aoml/1902370/profiles/R1902370_077.nc,20250903170929,4.366,168.953,P,886,AO,20250913100114
aoml/1902370/profiles/R1902370_078.nc,20250913083110,4.827,169.754,P,886,AO,20250913100115
aoml/1902371/profiles/R1902371_070.nc,20250902231637,49.666,-144.869,P,886,AO,20250912170141
aoml/1902371/profiles/R1902371_071.nc,20250912151833,49.676,-144.794,P,886,AO,20250912170142
aoml/1902375/profiles/R1902375_140.nc,20250829061521,22.884,-71.197,A,854,AO,20250908040133
aoml/1902375/profiles/R1902375_141.nc,20250908032612,23.357,-71.279,A,854,AO,20250908040134
aoml/1902376/profiles/R1902376_135.nc,20250831044712,-8.147,6.322,A,854,AO,20250910030118
aoml/1902376/profiles/R1902376_136.nc,20250910014822,-8.374,6.324,A,854,AO,20250910030119
aoml/1902377/profiles/D1902377_000.nc,20220208121734,-7.011,4.993,A,854,AO,20250908132100
aoml/1902377/profiles/D1902377_001.nc,20220208201954,-7.013,5.004,A,854,AO,20250908132101
aoml/1902377/profiles/D1902377_002.nc,20220210063644,-7.042,5.052,A,854,AO,20250908132101
aoml/1902377/profiles/D1902377_003.nc,20220211165652,-7.071,5.080,A,854,AO,20250908132101
aoml/1902377/profiles/D1902377_004.nc,20220213031244,-7.117,5.117,A,854,AO,20250908132101
aoml/1902377/profiles/D1902377_005.nc,20220222234051,-7.321,5.335,A,854,AO,20250908132102
aoml/1902377/profiles/D1902377_006.nc,20220304202107,-7.465,5.420,A,854,AO,20250908132102
aoml/1902377/profiles/D1902377_007.nc,20220314165240,-7.500,5.474,A,854,AO,20250908132102
aoml/1902377/profiles/D1902377_008.nc,20220324132824,-7.354,5.549,A,854,AO,20250908132102
aoml/1902377/profiles/D1902377_009.nc,20220403100824,-7.120,5.724,A,854,AO,20250908132102
aoml/1902377/profiles/D1902377_010.nc,20220413064953,-7.088,5.908,A,854,AO,20250908132103
aoml/1902377/profiles/D1902377_011.nc,20220423032700,-7.208,5.931,A,854,AO,20250908132103
aoml/1902377/profiles/D1902377_012.nc,20220503000056,-7.354,5.772,A,854,AO,20250908132103
aoml/1902377/profiles/D1902377_013.nc,20220512204031,-7.429,5.520,A,854,AO,20250908132103
aoml/1902377/profiles/D1902377_014.nc,20220522171158,-7.413,5.227,A,854,AO,20250908132103
aoml/1902377/profiles/D1902377_015.nc,20220601134811,-7.391,4.919,A,854,AO,20250908132104
aoml/1902377/profiles/D1902377_016.nc,20220611102319,-7.331,4.666,A,854,AO,20250908132104
aoml/1902377/profiles/D1902377_017.nc,20220621065300,-7.153,4.419,A,854,AO,20250908132104
aoml/1902377/profiles/D1902377_018.nc,20220701032015,-6.907,4.185,A,854,AO,20250908132104
aoml/1902377/profiles/D1902377_019.nc,20220710235359,-6.640,4.035,A,854,AO,20250908132104
aoml/1902377/profiles/D1902377_020.nc,20220720203232,-6.425,3.875,A,854,AO,20250908132105
aoml/1902377/profiles/D1902377_021.nc,20220730171808,-6.224,3.870,A,854,AO,20250908132105
aoml/1902377/profiles/D1902377_022.nc,20220809135622,-6.236,3.947,A,854,AO,20250908132105
aoml/1902377/profiles/D1902377_023.nc,20220819103042,-6.579,4.039,A,854,AO,20250908132105
aoml/1902377/profiles/D1902377_024.nc,20220829065837,-7.005,4.134,A,854,AO,20250908132105
aoml/1902377/profiles/D1902377_025.nc,20220908032404,-7.214,4.218,A,854,AO,20250908132106
aoml/1902377/profiles/D1902377_026.nc,20220917235227,-7.040,4.423,A,854,AO,20250908132106
aoml/1902377/profiles/D1902377_027.nc,20220927202001,-6.815,4.583,A,854,AO,20250908132106
aoml/1902377/profiles/D1902377_028.nc,20221007164031,-6.918,4.717,A,854,AO,20250908132106
aoml/1902377/profiles/D1902377_029.nc,20221017131804,-7.203,4.700,A,854,AO,20250908132106
aoml/1902377/profiles/D1902377_030.nc,20221027095358,-7.504,4.593,A,854,AO,20250908132107
aoml/1902377/profiles/D1902377_031.nc,20221106062444,-7.841,4.367,A,854,AO,20250908132107
aoml/1902377/profiles/D1902377_032.nc,20221116025755,-8.150,4.023,A,854,AO,20250908132107
aoml/1902377/profiles/D1902377_033.nc,20221125233218,-8.436,3.764,A,854,AO,20250908132107
aoml/1902377/profiles/D1902377_034.nc,20221205195418,-8.508,3.753,A,854,AO,20250908132107
aoml/1902377/profiles/D1902377_035.nc,20221215162342,-8.408,3.766,A,854,AO,20250908132108
aoml/1902377/profiles/D1902377_036.nc,20221225125408,-8.257,3.655,A,854,AO,20250908132108
aoml/1902377/profiles/D1902377_037.nc,20230104091747,-8.151,3.453,A,854,AO,20250908132108
aoml/1902377/profiles/D1902377_038.nc,20230114053814,-8.146,3.223,A,854,AO,20250908132108
aoml/1902377/profiles/D1902377_039.nc,20230124021954,-8.192,3.112,A,854,AO,20250908132108
aoml/1902377/profiles/D1902377_040.nc,20230202225519,-8.281,3.118,A,854,AO,20250908132109
aoml/1902377/profiles/D1902377_041.nc,20230212192720,-8.325,3.265,A,854,AO,20250908132109
aoml/1902377/profiles/D1902377_042.nc,20230222160047,-8.221,3.427,A,854,AO,20250908132109
aoml/1902377/profiles/D1902377_043.nc,20230304123757,-8.081,3.516,A,854,AO,20250908132109
aoml/1902377/profiles/D1902377_044.nc,20230314090802,-7.920,3.514,A,854,AO,20250908132109
aoml/1902377/profiles/D1902377_045.nc,20230324055046,-7.854,3.445,A,854,AO,20250908132110
aoml/1902377/profiles/D1902377_046.nc,20230403022532,-7.813,3.492,A,854,AO,20250908132110
aoml/1902377/profiles/D1902377_047.nc,20230412225848,-7.792,3.601,A,854,AO,20250908132110
aoml/1902377/profiles/D1902377_048.nc,20230422193946,-7.766,3.817,A,854,AO,20250908132110
aoml/1902377/profiles/D1902377_049.nc,20230502160315,-7.752,4.106,A,854,AO,20250908132110
aoml/1902377/profiles/D1902377_050.nc,20230512124059,-7.885,4.475,A,854,AO,20250908132111
aoml/1902377/profiles/D1902377_051.nc,20230522091411,-8.053,4.820,A,854,AO,20250908132111
aoml/1902377/profiles/D1902377_052.nc,20230601055140,-8.284,5.027,A,854,AO,20250908132111
aoml/1902377/profiles/D1902377_053.nc,20230611022253,-8.341,5.025,A,854,AO,20250908132111
aoml/1902377/profiles/D1902377_054.nc,20230620231005,-8.226,4.899,A,854,AO,20250908132111
aoml/1902377/profiles/D1902377_055.nc,20230630195133,-8.058,4.681,A,854,AO,20250908132112
aoml/1902377/profiles/D1902377_056.nc,20230710163529,-8.106,4.472,A,854,AO,20250908132112
aoml/1902377/profiles/D1902377_057.nc,20230720131435,-8.354,4.289,A,854,AO,20250908132112
aoml/1902377/profiles/D1902377_058.nc,20230730094337,-8.669,4.211,A,854,AO,20250908132112
aoml/1902377/profiles/D1902377_059.nc,20230809062824,-8.863,4.305,A,854,AO,20250908132112
aoml/1902377/profiles/D1902377_060.nc,20230819030618,-8.837,4.434,A,854,AO,20250908132112
aoml/1902377/profiles/D1902377_061.nc,20230828233606,-8.658,4.538,A,854,AO,20250908132113
aoml/1902377/profiles/D1902377_062.nc,20230907200537,-8.263,4.505,A,854,AO,20250908132113
aoml/1902377/profiles/D1902377_063.nc,20230917164046,-7.886,4.616,A,854,AO,20250908132113
aoml/1902377/profiles/D1902377_064.nc,20230927131334,-7.789,5.109,A,854,AO,20250908132113
aoml/1902377/profiles/D1902377_065.nc,20231007094823,-8.124,5.551,A,854,AO,20250908132113
aoml/1902377/profiles/D1902377_066.nc,20231017062658,-8.449,5.728,A,854,AO,20250908132114
aoml/1902377/profiles/D1902377_067.nc,20231027025945,-8.680,5.785,A,854,AO,20250908132114
aoml/1902377/profiles/D1902377_068.nc,20231105233439,-8.894,5.716,A,854,AO,20250908132114
aoml/1902377/profiles/D1902377_069.nc,20231115200848,-9.229,5.480,A,854,AO,20250908132114
aoml/1902377/profiles/D1902377_070.nc,20231125163916,-9.499,5.260,A,854,AO,20250908132114
aoml/1902377/profiles/D1902377_071.nc,20231205132111,-9.543,5.128,A,854,AO,20250908132115
aoml/1902377/profiles/D1902377_072.nc,20231215094813,-9.413,4.985,A,854,AO,20250908132115
